Id,Prediction
2732,18.420418178531936
2733,19.99897905978749
2734,19.190687697205394
2735,19.445565225477317
2736,19.71373917520508
2737,18.174552417645888
2738,19.50150124661066
2739,20.250485556265755
2740,19.07174658243865
2741,19.209938750663852
2742,20.342828880140523
2743,19.446704003582028
2744,20.152528696131398
2745,19.879735946282374
2746,18.033366669827057
2747,19.461343075768077
2748,18.819858674810973
2749,18.875260741491545
2750,19.074220749911184
2751,18.117098720898348
2752,21.093313273011972
2753,19.04749580618374
2754,20.727096932935805
2755,19.211979178078188
2756,15.416777244305543
2757,15.950796505109277
2758,16.361028443442812
2759,19.33374410275443
2760,17.927879041787936
2761,19.84382078458608
2762,19.455361990088154
2763,20.424246961936603
2764,20.114330909890377
2765,22.856006250425736
2766,17.899555697188177
2767,16.818875231588148
2768,19.07717588237112
2769,18.895141440143792
2770,20.38023142904976
2771,18.422430164661627
2772,18.294785733176816
2773,18.802544784083494
2774,17.79663684026893
2775,18.255916776451684
2776,18.89883579118468
2777,19.981641931949458
2778,18.475041372080405
2779,18.090668960955014
2780,17.030986709178727
2781,16.540284460422598
2782,16.633182741711487
2783,16.713144530944547
2784,17.63300488684642
2785,18.187657480447626
2786,14.822358284763558
2787,17.805184594721183
2788,15.159984191284066
2789,20.610961958030657
2790,17.69600144399638
2791,17.745290418028475
2792,14.002081767026912
2793,18.892271559532702
2794,15.989691125506997
2795,17.530533637641664
2796,15.59759405332115
2797,19.48393364214845
2798,16.40951014724377
2799,17.005737306485226
2800,14.731137198255361
2801,16.695422305135633
2802,18.708058106452054
2803,19.573700646309156
2804,19.026489115215256
2805,16.65948702688402
2806,16.705811537921853
2807,19.156665487883366
2808,18.9616757155151
2809,17.984564739414076
2810,18.520517635981513
2811,19.3077557907445
2812,19.641166753068624
2813,19.75092823336907
2814,19.73383911146408
2815,16.833824911278214
2816,23.387798032212466
2817,21.44005685117728
2818,17.51877217023234
2819,22.645998314570186
2820,17.559885020748244
2821,17.728172968253364
2822,20.112876273176475
2823,19.579140152524452
2824,18.493527956492862
2825,18.508200400308507
2826,18.00104228628544
2827,18.322575874541585
2828,22.391361997212805
2829,21.23216876337786
2830,23.511800431294244
2831,22.421387237218738
2832,22.803260356524017
2833,23.96521686788138
2834,23.783374330448986
2835,23.457435471744763
2836,22.903818297372162
2837,22.63719438862813
2838,20.567191757087695
2839,22.3180731957495
2840,22.28037702622032
2841,23.087469985768138
2842,23.681989152261828
2843,21.816150710162265
2844,22.09390943445141
2845,20.262222052093563
2846,22.71608585656182
2847,22.91098209148506
2848,22.933582840031853
2849,23.691708305592268
2850,25.17340941322146
2851,24.258790112065256
2852,24.19821990837162
2853,24.321263737215588
2854,21.374316936500122
2855,23.082827686361597
2856,23.190079354285835
2857,22.903818297372162
2858,22.779621752685635
2859,17.466681114196334
2860,17.315132682133978
2861,17.397760694534206
2862,20.842444370611098
2863,17.462567638868272
2864,21.19790220389302
2865,17.7772859535246
2866,19.29880478386236
2867,16.477606151747818
2868,18.620973529832828
2869,17.959430036651078
2870,17.58908517164629
2871,17.28089244992737
2872,19.81825011683403
2873,16.268617159782924
2874,18.351912457446588
2875,18.912041505773274
2876,20.346397123255834
2877,18.903925589737007
2878,23.08747076619008
2879,18.878461434658824
2880,18.15131039697176
2881,21.875694172941504
2882,21.237150856958102
2883,23.017280202577357
2884,23.898678165314877
2885,22.741582819894518
2886,23.620464267991878
2887,15.627996461005706
2888,17.373854169024003
2889,13.97725541534762
2890,14.289603528113055
2891,17.507471413700006
2892,13.637061938236894
2893,16.959000337334537
2894,14.518126728504956
2895,24.02995069927985
2896,23.787806821320572
2897,20.490321444761527
2898,21.62350079225399
2899,21.884636002267992
2900,20.386619179151758
2901,23.41751340471332
2902,22.726624006780995
2903,26.259634446862606
2904,27.39361862525507
2905,23.996650977109255
2906,21.590749431393448
2907,16.231591394889065
2908,18.94735788406019
2909,20.102787281559834
2910,14.04288604732853
2911,15.189817773781549
2912,20.562692897541663
2913,15.0398100488064
2914,14.785692999317352
2915,14.785692999317352
2916,15.428391713607493
2917,20.205590844724682
2918,18.65574925772866
2919,22.916312949680155
